route_id,service_id,trip_id,direction_id,block_id,shape_id,direction,wheelchair_accessible,schd_trip_id
X9,67401,6740015844020,1,674000001782,67408470,North,1,15844020
X9,67401,6740016415020,1,674000002798,67408469,North,1,16415020
X9,67401,6740017236020,1,674000004128,67408469,North,1,17236020
X9,67401,6740017860020,1,674000003395,67408470,North,1,17860020
X9,67401,6740017979020,1,674000003564,67408469,North,1,17979020
X9,67401,6740018014020,1,674000003881,67408470,North,1,18014020
X9,67401,6740018120020,1,674000002798,67408470,North,1,18120020
X9,67401,6740018422020,1,674000001820,67408470,North,1,18422020
X9,67401,6740020107020,1,674000001780,67408470,North,1,20107020
X9,67401,6740021427020,1,674000003740,67408470,North,1,21427020
X9,67401,6740022532020,1,674000003406,67408470,North,1,22532020
X9,67401,6740022545020,1,674000002000,67408470,North,1,22545020
X9,67401,6740023242020,1,674000001820,67408469,North,1,23242020
X9,67401,6740023604020,1,674000002134,67408470,North,1,23604020
X9,67401,6740026076020,1,674000003743,67408470,North,1,26076020
X9,67401,6740026514020,1,674000003400,67408470,North,1,26514020
X9,67401,6740027567020,1,674000004127,67408469,North,1,27567020
X9,67401,6740029005020,1,674000002417,67408470,North,1,29005020
X9,67401,6740030457020,1,674000002797,67408470,North,1,30457020
X9,67401,6740031452020,1,674000002418,67408470,North,1,31452020
X9,67401,6740031824020,1,674000003402,67408470,North,1,31824020
X9,67401,6740032184020,1,674000003390,67408470,North,1,32184020
X9,67401,6740032312020,1,674000003722,67408470,North,1,32312020
X9,67401,6740033596020,1,674000002416,67408470,North,1,33596020
X9,67401,6740033722020,1,674000002419,67408470,North,1,33722020
X9,67401,6740034083020,1,674000003883,67408470,North,1,34083020
X9,67401,6740034992020,1,674000004130,67408469,North,1,34992020
X9,67401,6740035309020,1,674000001782,67408469,North,1,35309020
X9,67401,6740035376020,1,674000003747,67408470,North,1,35376020
X9,67401,6740036102020,1,674000004128,67408470,North,1,36102020
X9,67401,6740037930020,1,674000003720,67408470,North,1,37930020
X9,67401,6740038632020,1,674000003564,67408470,North,1,38632020
X9,67401,6740040173020,1,674000003128,67408470,North,1,40173020
X9,67401,6740040191020,1,674000002000,67408469,North,1,40191020
X9,67401,6740040986020,1,674000004130,67408470,North,1,40986020
X9,67401,6740041231020,1,674000002181,67408470,North,1,41231020
X9,67401,6740043271020,1,674000002799,67408469,North,1,43271020
X9,67401,6740044317020,1,674000003742,67408470,North,1,44317020
X9,67401,6740047712020,1,674000002797,67408469,North,1,47712020
X9,67401,6740048315020,1,674000002181,67408469,North,1,48315020
X9,67301,6730004222020,1,673000003717,67308470,North,1,4222020
X9,67301,6730004598020,1,673000003713,67308470,North,1,4598020
X9,67301,6730005164020,1,673000003724,67308470,North,1,5164020
X9,67301,6730005430020,1,673000003727,67308469,North,1,5430020
X9,67301,6730006336020,1,673000003709,67308470,North,1,6336020
X9,67301,6730008117020,1,673000003739,67308470,North,1,8117020
X9,67301,6730008677020,1,673000003736,67308470,North,1,8677020
X9,67301,6730008792020,1,673000003712,67308470,North,1,8792020
X9,67301,6730010200020,1,673000003721,67308470,North,1,10200020
X9,67301,6730010291020,1,673000003740,67308470,North,1,10291020
X9,67301,6730012669020,1,673000003732,67308470,North,1,12669020
X9,67301,6730012769020,1,673000003733,67308470,North,1,12769020
X9,67301,6730013347020,1,673000002452,67308470,North,1,13347020
X9,67301,6730013567020,1,673000003716,67308470,North,1,13567020
X9,67301,6730014040020,1,673000003737,67308470,North,1,14040020
X9,67301,6730014041020,1,673000003712,67308469,North,1,14041020
X9,67301,6730018552020,1,673000002333,67308470,North,1,18552020
X9,67301,6730019035020,1,673000003714,67308470,North,1,19035020
X9,67301,6730020147020,1,673000003711,67308469,North,1,20147020
X9,67301,6730020834020,1,673000003726,67308470,North,1,20834020
X9,67301,6730021429020,1,673000003732,67308469,North,1,21429020
X9,67301,6730021782020,1,673000003709,67308469,North,1,21782020
X9,67301,6730023434020,1,673000003718,67308470,North,1,23434020
X9,67301,6730023536020,1,673000003715,67308470,North,1,23536020
X9,67301,6730026319020,1,673000003710,67308470,North,1,26319020
X9,67301,6730026729020,1,673000003711,67308470,North,1,26729020
X9,67301,6730027585020,1,673000003723,67308470,North,1,27585020
X9,67301,6730027902020,1,673000003734,67308470,North,1,27902020
X9,67301,6730029354020,1,673000003710,67308469,North,1,29354020
X9,67301,6730030114020,1,673000003738,67308470,North,1,30114020
X9,67301,6730030258020,1,673000002462,67308470,North,1,30258020
X9,67301,6730031038020,1,673000002338,67308470,North,1,31038020
X9,67301,6730032334020,1,673000003728,67308470,North,1,32334020
X9,67301,6730032428020,1,673000003708,67308469,North,1,32428020
X9,67301,6730036334020,1,673000002460,67308470,North,1,36334020
X9,67301,6730037481020,1,673000003724,67308469,North,1,37481020
X9,67301,6730038247020,1,673000003726,67308469,North,1,38247020
X9,67301,6730039530020,1,673000003729,67308470,North,1,39530020
X9,67301,6730040910020,1,673000002454,67308469,North,1,40910020
X9,67301,6730041070020,1,673000003727,67308470,North,1,41070020
X9,67301,6730042339020,1,673000003713,67308469,North,1,42339020
X9,67301,6730042974020,1,673000003728,67308469,North,1,42974020
X9,67301,6730043118020,1,673000003719,67308470,North,1,43118020
X9,67301,6730043492020,1,673000003730,67308470,North,1,43492020
X9,67301,6730044769020,1,673000003722,67308470,North,1,44769020
X9,67301,6730044780020,1,673000003735,67308470,North,1,44780020
X9,67301,6730045364020,1,673000003720,67308470,North,1,45364020
X9,67301,6730045718020,1,673000002452,67308469,North,1,45718020
X9,67301,6730046071020,1,673000003708,67308470,North,1,46071020
X9,67301,6730046435020,1,673000003730,67308469,North,1,46435020
X9,67401,6740000291020,1,674000001780,67408469,North,1,291020
X9,67401,6740002431020,1,674000001756,67408470,North,1,2431020
X9,67401,6740003545020,1,674000002182,67408470,North,1,3545020
X9,67401,6740003584020,1,674000002007,67408470,North,1,3584020
X9,67401,6740003742020,1,674000003017,67408470,North,1,3742020
X9,67401,6740004032020,1,674000003394,67408470,North,1,4032020
X9,67401,6740004151020,1,674000003721,67408470,North,1,4151020
X9,67401,6740010434020,1,674000003724,67408470,North,1,10434020
X9,67401,6740010815020,1,674000004129,67408469,North,1,10815020
X9,67401,6740012389020,1,674000004129,67408470,North,1,12389020
X9,67401,6740013641020,1,674000004127,67408470,North,1,13641020
X9,67401,6740014555020,1,674000003883,67408469,North,1,14555020
X9,67401,6740014845020,1,674000003017,67408469,North,1,14845020
X9,67401,6740015130020,1,674000003387,67408470,North,1,15130020
X49,67301,6730032642020,1,673000003705,67307873,North,1,32642020
X49,67301,6730032878020,1,673000003691,67307873,North,1,32878020
X49,67301,6730033750020,1,673000003706,67307873,North,1,33750020
X49,67301,6730035547020,1,673000001560,67307873,North,1,35547020
X49,67301,6730036557020,1,673000002729,67307873,North,1,36557020
X49,67301,6730036971020,1,673000003691,67307873,North,1,36971020
X49,67301,6730038891020,1,673000002747,67307873,North,1,38891020
X49,67301,6730038896020,1,673000003692,67307873,North,1,38896020
X49,67301,6730038947020,1,673000003694,67307873,North,1,38947020
X49,67301,6730043400020,1,673000002702,67307873,North,1,43400020
X49,67301,6730043672020,1,673000001556,67307873,North,1,43672020
X49,67301,6730044741020,1,673000002749,67307873,North,1,44741020
X49,67301,6730044813020,1,673000003697,67307873,North,1,44813020
X49,67301,6730045417020,1,673000003324,67307873,North,1,45417020
X49,67301,6730046025020,1,673000001559,67307873,North,1,46025020
X49,67301,6730047459020,1,673000001557,67307873,North,1,47459020
X49,67401,6740002123020,1,674000002093,67407873,North,1,2123020
X49,67401,6740002556020,1,674000002142,67407873,North,1,2556020
X49,67401,6740003935020,1,674000002091,67407873,North,1,3935020
X49,67401,6740004070020,1,674000003220,67407873,North,1,4070020
X49,67401,6740004551020,1,674000002076,67407873,North,1,4551020
X49,67401,6740005213020,1,674000002076,67407873,North,1,5213020
X49,67401,6740008597020,1,674000003619,67407873,North,1,8597020
X49,67401,6740009841020,1,674000002300,67407873,North,1,9841020
X49,67401,6740011181020,1,674000001787,67407873,North,1,11181020
X49,67401,6740011714020,1,674000002998,67407873,North,1,11714020
X49,67401,6740011913020,1,674000003009,67407873,North,1,11913020
X49,67401,6740017561020,1,674000003005,67407873,North,1,17561020
X49,67401,6740018407020,1,674000002078,67407873,North,1,18407020
X49,67401,6740019442020,1,674000002075,67407873,North,1,19442020
X49,67401,6740020842020,1,674000002401,67407873,North,1,20842020
X49,67401,6740022801020,1,674000004177,67407873,North,1,22801020
X49,67401,6740023479020,1,674000002078,67407873,North,1,23479020
X49,67401,6740023829020,1,674000003009,67407873,North,1,23829020
X49,67401,6740026052020,1,674000001789,67407873,North,1,26052020
X49,67401,6740026762020,1,674000002502,67407873,North,1,26762020
X49,67401,6740029604020,1,674000002701,67407873,North,1,29604020
X49,67401,6740031357020,1,674000002247,67407873,North,1,31357020
X49,67401,6740031854020,1,674000002299,67407873,North,1,31854020
X49,67401,6740032302020,1,674000002687,67407873,North,1,32302020
X49,67401,6740033385020,1,674000004180,67407873,North,1,33385020
X49,67401,6740034201020,1,674000003001,67407873,North,1,34201020
X49,67401,6740034868020,1,674000002702,67407873,North,1,34868020
X49,67401,6740036276020,1,674000002077,67407873,North,1,36276020
X49,67401,6740037727020,1,674000001788,67407873,North,1,37727020
X49,67401,6740039463020,1,674000002703,67407873,North,1,39463020
X49,67401,6740039492020,1,674000002075,67407873,North,1,39492020
X49,67401,6740041619020,1,674000002689,67407873,North,1,41619020
X49,67401,6740042306020,1,674000004397,67407873,North,1,42306020
X49,67401,6740042937020,1,674000002298,67407873,North,1,42937020
X49,67401,6740043133020,1,674000003007,67407873,North,1,43133020
X49,67401,6740043328020,1,674000003486,67407873,North,1,43328020
X49,67401,6740043887020,1,674000002402,67407873,North,1,43887020
X49,67401,6740044402020,1,674000003541,67407873,North,1,44402020
X49,67401,6740044612020,1,674000002691,67407873,North,1,44612020
X49,67401,6740046182020,1,674000003858,67407873,North,1,46182020
X49,67401,6740046417020,1,674000002403,67407873,North,1,46417020
X49,67401,6740046969020,1,674000003222,67407873,North,1,46969020
X49,67401,6740048548020,1,674000002077,67407873,North,1,48548020
X49,67401,6740049434020,1,674000002688,67407873,North,1,49434020
X9,67301,6730000099020,1,673000002454,67308470,North,1,99020
X9,67301,6730001286020,1,673000003741,67308470,North,1,1286020
X9,67301,6730001861020,1,673000003731,67308470,North,1,1861020
X9,67301,6730002975020,1,673000003725,67308469,North,1,2975020
X4,67401,6740006058020,1,674000002911,67419372,North,1,6058020
X4,67401,6740006285020,1,674000002875,67419372,North,1,6285020
X4,67401,6740006668020,1,674000002044,67419372,North,1,6668020
X4,67401,6740007842020,1,674000002039,67419372,North,1,7842020
X4,67401,6740008095020,1,674000002928,67419372,North,1,8095020
X4,67401,6740008206020,1,674000003850,67419372,North,1,8206020
X4,67401,6740009162020,1,674000002897,67419372,North,1,9162020
X4,67401,6740011905020,1,674000002686,67419372,North,1,11905020
X4,67401,6740012678020,1,674000003434,67419372,North,1,12678020
X4,67401,6740013857020,1,674000002875,67419372,North,1,13857020
X4,67401,6740014122020,1,674000003716,67419372,North,1,14122020
X4,67401,6740016799020,1,674000002044,67419373,North,1,16799020
X4,67401,6740016835020,1,674000001821,67419372,North,1,16835020
X4,67401,6740017179020,1,674000002684,67419372,North,1,17179020
X4,67401,6740022447020,1,674000002783,67419372,North,1,22447020
X4,67401,6740022653020,1,674000002042,67419372,North,1,22653020
X4,67401,6740024409020,1,674000002191,67419372,North,1,24409020
X4,67401,6740027288020,1,674000002927,67419373,North,1,27288020
X4,67401,6740030906020,1,674000002041,67419372,North,1,30906020
X4,67401,6740031519020,1,674000001958,67419372,North,1,31519020
X4,67401,6740032555020,1,674000001959,67419372,North,1,32555020
X4,67401,6740033549020,1,674000002775,67419373,North,1,33549020
X4,67401,6740034448020,1,674000002927,67419372,North,1,34448020
X4,67401,6740034749020,1,674000002775,67419372,North,1,34749020
X4,67401,6740034851020,1,674000002792,67419372,North,1,34851020
X4,67401,6740035432020,1,674000004101,67419372,North,1,35432020
X4,67401,6740038492020,1,674000001971,67419372,North,1,38492020
X4,67401,6740038526020,1,674000004235,67419372,North,1,38526020
X4,67401,6740038759020,1,674000002900,67419372,North,1,38759020
X4,67401,6740041573020,1,674000003439,67419372,North,1,41573020
X4,67401,6740042736020,1,674000002946,67419372,North,1,42736020
X4,67401,6740044743020,1,674000002913,67419372,North,1,44743020
X4,67401,6740045266020,1,674000002594,67419372,North,1,45266020
X4,67401,6740045972020,1,674000002928,67419372,North,1,45972020
X4,67401,6740047455020,1,674000002947,67419372,North,1,47455020
X4,67401,6740047557020,1,674000002788,67419372,North,1,47557020
X49,67301,6730000481020,1,673000003707,67307873,North,1,481020
X49,67301,6730000976020,1,673000003693,67307873,North,1,976020
X49,67301,6730001462020,1,673000003695,67307873,North,1,1462020
X49,67301,6730001553020,1,673000003696,67307873,North,1,1553020
X49,67301,6730002106020,1,673000003700,67307873,North,1,2106020
X49,67301,6730005994020,1,673000002748,67307873,North,1,5994020
X49,67301,6730006526020,1,673000003701,67307873,North,1,6526020
X49,67301,6730009821020,1,673000001554,67307873,North,1,9821020
X49,67301,6730009945020,1,673000003698,67307873,North,1,9945020
X49,67301,6730011773020,1,673000003704,67307873,North,1,11773020
X49,67301,6730012638020,1,673000003693,67307873,North,1,12638020
X49,67301,6730013032020,1,673000003702,67307873,North,1,13032020
X49,67301,6730014216020,1,673000002719,67307873,North,1,14216020
X49,67301,6730015800020,1,673000003692,67307873,North,1,15800020
X49,67301,6730016715020,1,673000001552,67307873,North,1,16715020
X49,67301,6730019667020,1,673000001555,67307873,North,1,19667020
X49,67301,6730020026020,1,673000002721,67307873,North,1,20026020
X49,67301,6730020523020,1,673000001553,67307873,North,1,20523020
X49,67301,6730021430020,1,673000003690,67307873,North,1,21430020
X49,67301,6730022601020,1,673000001561,67307873,North,1,22601020
X49,67301,6730022943020,1,673000002055,67307873,North,1,22943020
X49,67301,6730028039020,1,673000003699,67307873,North,1,28039020
X49,67301,6730029342020,1,673000002733,67307873,North,1,29342020
X49,67301,6730029708020,1,673000003689,67307873,North,1,29708020
X49,67301,6730030237020,1,673000003703,67307873,North,1,30237020
X49,67301,6730030404020,1,673000003694,67307873,North,1,30404020
X49,67301,6730031138020,1,673000003324,67307873,North,1,31138020
X49,67301,6730031786020,1,673000001558,67307873,North,1,31786020
Red,108709,87267284444,1,87024816930,308700008,North,1,R839
Red,108709,87267284445,1,87024816932,308700008,North,1,R821
Red,108712,87267283001,1,87024816789,308700008,North,1,R837
Red,108712,87267283002,1,87024816799,308700008,North,1,R839
Red,108712,87267283003,1,87024816787,308700008,North,1,R840
Red,108712,87267283004,1,87024816790,308700008,North,1,R841
Red,108712,87267283005,1,87024816829,308700008,North,1,R844
Red,108712,87267283006,1,87024816782,308700008,North,1,R842
Red,108712,87267283007,1,87024816781,308700008,North,1,R843
Red,108712,87267283008,1,87024816793,308700008,North,1,R936
Red,108712,87267283009,1,87024816832,308700008,North,1,R937
Red,108712,87267283012,1,87024816784,308700008,North,1,R940
Red,108712,87267283036,1,87024816798,308700008,North,1,R838
Red,108712,87267283043,1,87024816832,308700008,North,1,R834
Red,108712,87267283161,1,87024816837,308700008,North,1,R836
Red,108715,87267284331,1,87024816920,308700008,North,1,R939
Red,108715,87267284332,1,87024816919,308700008,North,1,R822
Red,108715,87267284334,1,87024816923,308700008,North,1,R840
Red,108715,87267284335,1,87024816922,308700008,North,1,R824
Red,108715,87267284336,1,87024816933,308700008,North,1,R839
Red,108715,87267284337,1,87024816935,308700008,North,1,R841
Red,108715,87267284338,1,87024816917,308700008,North,1,R823
Red,108715,87267284339,1,87024816925,308700008,North,1,R842
Red,108715,87267284342,1,870248169274,308700008,North,1,R936
Red,108715,87267284343,1,87024816934,308700008,North,1,R843
Red,108715,87267284344,1,870248169266,308700008,North,1,R844
Red,108715,87267284346,1,87024816930,308700008,North,1,R937
Red,108715,87267284446,1,87024816930,308700008,North,1,R940
X4,67301,6730000258020,1,673000001995,67319372,North,1,258020
X4,67301,6730002146020,1,673000002566,67319372,North,1,2146020
X4,67301,6730002271020,1,673000003348,67319372,North,1,2271020
X4,67301,6730004094020,1,673000002234,67319372,North,1,4094020
X4,67301,6730005367020,1,673000001720,67319372,North,1,5367020
X4,67301,6730005507020,1,673000003380,67319372,North,1,5507020
X4,67301,6730005984020,1,673000001792,67319372,North,1,5984020
X4,67301,6730006297020,1,673000002394,67319372,North,1,6297020
X4,67301,6730006382020,1,673000002567,67319372,North,1,6382020
X4,67301,6730013420020,1,673000003482,67319372,North,1,13420020
X4,67301,6730014212020,1,673000002563,67319372,North,1,14212020
X4,67301,6730015010020,1,673000002038,67319372,North,1,15010020
X4,67301,6730015794020,1,673000002024,67319372,North,1,15794020
X4,67301,6730016303020,1,673000002396,67319372,North,1,16303020
X4,67301,6730018163020,1,673000001703,67319372,North,1,18163020
X4,67301,6730021374020,1,673000003088,67319372,North,1,21374020
X4,67301,6730023849020,1,673000002400,67319372,North,1,23849020
X4,67301,6730026648020,1,673000001794,67319372,North,1,26648020
X4,67301,6730027162020,1,673000002024,67319372,North,1,27162020
X4,67301,6730029041020,1,673000002636,67319372,North,1,29041020
X4,67301,6730030682020,1,673000001794,67319372,North,1,30682020
X4,67301,6730031442020,1,673000003012,67319372,North,1,31442020
X4,67301,6730032274020,1,673000001716,67319372,North,1,32274020
X4,67301,6730034015020,1,673000001848,67319373,North,1,34015020
X4,67301,6730034406020,1,673000001848,67319372,North,1,34406020
X4,67301,6730035049020,1,673000002142,67319372,North,1,35049020
X4,67301,6730036125020,1,673000001793,67319372,North,1,36125020
X4,67301,6730040767020,1,673000003011,67319372,North,1,40767020
X4,67301,6730042192020,1,673000001833,67319372,North,1,42192020
X4,67301,6730044366020,1,673000001990,67319372,North,1,44366020
X4,67301,6730044765020,1,673000002636,67319373,North,1,44765020
X4,67301,6730045039020,1,673000002233,67319372,North,1,45039020
X4,67301,6730046004020,1,673000002140,67319372,North,1,46004020
X4,67301,6730047942020,1,673000003346,67319372,North,1,47942020
X4,67301,6730048034020,1,673000001793,67319373,North,1,48034020
X4,67301,6730048156020,1,673000002559,67319372,North,1,48156020
Red,108709,87267284309,1,87024816929,308700008,North,1,R914
Red,108709,87267284310,1,87024816919,308700008,North,1,R821
Red,108709,87267284311,1,87024816922,308700008,North,1,R817
Red,108709,87267284312,1,87024816932,308700008,North,1,R916
Red,108709,87267284313,1,87024816935,308700008,North,1,R917
Red,108709,87267284314,1,87024816934,308700008,North,1,R822
Red,108709,87267284315,1,87024816923,308700008,North,1,R920
Red,108709,87267284316,1,87024816919,308700008,North,1,R823
Red,108709,87267284317,1,87024816922,308700008,North,1,R841
Red,108709,87267284318,1,87024816927,308700008,North,1,R939
Red,108709,87267284319,1,87024816928,308700008,North,1,R918
Red,108709,87267284320,1,87024816917,308700008,North,1,R840
Red,108709,87267284321,1,87024816916,308700008,North,1,R843
Red,108709,87267284322,1,87024816925,308700008,North,1,R918
Red,108709,87267284323,1,87024816920,308700008,North,1,R814
Red,108709,87267284324,1,87024816933,308700008,North,1,R820
Red,108709,87267284325,1,87024816923,308700008,North,1,R842
Red,108709,87267284326,1,87024816925,308700008,North,1,R920
Red,108709,87267284327,1,87024816934,308700008,North,1,R936
Red,108709,87267284328,1,87024816935,308700008,North,1,R844
Red,108709,87267284329,1,87024816926,308700008,North,1,R937
Red,108709,87267284330,1,87024816927,308700008,North,1,R938
Red,108709,87267284333,1,87024816920,308700008,North,1,R940
Red,108709,87267284359,1,87024816917,308700008,North,1,R816
Red,108709,87267284360,1,87024816924,308700008,North,1,R915
Red,108709,87267284361,1,87024816925,308700008,North,1,R937
Red,108709,87267284362,1,87024816926,308700008,North,1,R801
Red,108709,87267284366,1,87024816931,308700008,North,1,R907
Red,108709,87267284367,1,87024816919,308700008,North,1,R919
Red,108709,87267284369,1,87024816929,308700008,North,1,R801
Red,108709,87267284410,1,87024816921,308700008,North,1,R902
Red,108709,87267284411,1,87024816927,308700008,North,1,R905
Red,108709,87267284412,1,87024816917,308700008,North,1,R804
Red,108709,87267284413,1,87024816935,308700008,North,1,R808
Red,108709,87267284414,1,87024816920,308700008,North,1,R810
Red,108709,87267284415,1,87024816930,308700008,North,1,R906
Red,108709,87267284416,1,87024816931,308700008,North,1,R905
Red,108709,87267284417,1,87024816923,308700008,North,1,R802
Red,108709,87267284418,1,87024816916,308700008,North,1,R803
Red,108709,87267284419,1,87024816929,308700008,North,1,R810
Red,108709,87267284420,1,87024816921,308700008,North,1,R808
Red,108709,87267284421,1,87024816926,308700008,North,1,R901
Red,108709,87267284422,1,87024816927,308700008,North,1,R813
Red,108709,87267284423,1,87024816917,308700008,North,1,R912
Red,108709,87267284424,1,87024816923,308700008,North,1,R906
Red,108709,87267284425,1,87024816935,308700008,North,1,R803
Red,108709,87267284426,1,87024816926,308700008,North,1,R816
Red,108709,87267284427,1,87024816928,308700008,North,1,R808
Red,108709,87267284428,1,87024816917,308700008,North,1,R917
Red,108709,87267284429,1,87024816923,308700008,North,1,R910
Red,108709,87267284430,1,87024816935,308700008,North,1,R918
Red,108709,87267284431,1,87024816926,308700008,North,1,R913
Red,108709,87267284432,1,87024816928,308700008,North,1,R820
Red,108709,87267284433,1,87024816917,308700008,North,1,R916
Red,108709,87267284434,1,87024816923,308700008,North,1,R921
Red,108709,87267284435,1,87024816935,308700008,North,1,R912
Red,108709,87267284436,1,87024816926,308700008,North,1,R824
Red,108709,87267284437,1,87024816933,308700008,North,1,R818
Red,108709,87267284438,1,87024816928,308700008,North,1,R815
Red,108709,87267284439,1,87024816930,308700008,North,1,R820
Red,108709,87267284440,1,87024816931,308700008,North,1,R919
Red,108709,87267284441,1,87024816916,308700008,North,1,R921
Red,108709,87267284442,1,87024816921,308700008,North,1,R936
Red,108709,87267284443,1,87024816926,308700008,North,1,R938
Red,108709,87267284245,1,87024816930,308700008,North,1,R803
Red,108709,87267284246,1,87024816922,308700008,North,1,R805
Red,108709,87267284247,1,87024816923,308700008,North,1,R806
Red,108709,87267284248,1,87024816918,308700008,North,1,R909
Red,108709,87267284249,1,87024816921,308700008,North,1,R809
Red,108709,87267284250,1,87024816924,308700008,North,1,R807
Red,108709,87267284251,1,87024816925,308700008,North,1,R902
Red,108709,87267284252,1,87024816928,308700008,North,1,R903
Red,108709,87267284253,1,87024816927,308700008,North,1,R910
Red,108709,87267284254,1,87024816916,308700008,North,1,R901
Red,108709,87267284255,1,87024816932,308700008,North,1,R807
Red,108709,87267284256,1,87024816926,308700008,North,1,R908
Red,108709,87267284257,1,87024816917,308700008,North,1,R811
Red,108709,87267284258,1,87024816919,308700008,North,1,R904
Red,108709,87267284259,1,87024816924,308700008,North,1,R806
Red,108709,87267284260,1,87024816922,308700008,North,1,R804
Red,108709,87267284261,1,87024816920,308700008,North,1,R909
Red,108709,87267284262,1,87024816933,308700008,North,1,R907
Red,108709,87267284263,1,87024816925,308700008,North,1,R812
Red,108709,87267284264,1,87024816935,308700008,North,1,R805
Red,108709,87267284265,1,87024816934,308700008,North,1,R809
Red,108709,87267284266,1,87024816919,308700008,North,1,R911
Red,108709,87267284267,1,87024816918,308700008,North,1,R908
Red,108709,87267284268,1,87024816928,308700008,North,1,R902
Red,108709,87267284269,1,87024816930,308700008,North,1,R903
Red,108709,87267284270,1,87024816931,308700008,North,1,R904
Red,108709,87267284271,1,87024816922,308700008,North,1,R811
Red,108709,87267284272,1,87024816924,308700008,North,1,R814
Red,108709,87267284273,1,87024816916,308700008,North,1,R802
Red,108709,87267284274,1,87024816933,308700008,North,1,R905
Red,108709,87267284275,1,87024816932,308700008,North,1,R815
Red,108709,87267284276,1,87024816925,308700008,North,1,R805
Red,108709,87267284277,1,87024816921,308700008,North,1,R804
Red,108709,87267284278,1,87024816934,308700008,North,1,R806
Red,108709,87267284279,1,87024816918,308700008,North,1,R817
Red,108709,87267284280,1,87024816927,308700008,North,1,R818
Red,108709,87267284281,1,87024816930,308700008,North,1,R916
Red,108709,87267284282,1,87024816920,308700008,North,1,R807
Red,108709,87267284283,1,87024816931,308700008,North,1,R908
Red,108709,87267284284,1,87024816929,308700008,North,1,R915
Red,108709,87267284285,1,87024816919,308700008,North,1,R809
Red,108709,87267284286,1,87024816922,308700008,North,1,R909
Red,108709,87267284287,1,87024816933,308700008,North,1,R813
Red,108709,87267284288,1,87024816924,308700008,North,1,R911
Red,108709,87267284289,1,87024816925,308700008,North,1,R811
Red,108709,87267284290,1,87024816921,308700008,North,1,R815
Red,108709,87267284291,1,87024816927,308700008,North,1,R816
Red,108709,87267284292,1,87024816916,308700008,North,1,R912
Red,108709,87267284293,1,87024816932,308700008,North,1,R819
Red,108709,87267284294,1,87024816934,308700008,North,1,R914
Red,108709,87267284295,1,87024816918,308700008,North,1,R814
Red,108709,87267284296,1,87024816931,308700008,North,1,R818
Red,108709,87267284297,1,87024816920,308700008,North,1,R817
Red,108709,87267284298,1,87024816929,308700008,North,1,R821
Red,108709,87267284299,1,87024816930,308700008,North,1,R812
Red,108709,87267284300,1,87024816924,308700008,North,1,R813
Red,108709,87267284301,1,87024816932,308700008,North,1,R911
Red,108709,87267284302,1,87024816922,308700008,North,1,R920
Red,108709,87267284303,1,87024816933,308700008,North,1,R915
Red,108709,87267284304,1,87024816916,308700008,North,1,R917
Red,108709,87267284305,1,87024816921,308700008,North,1,R822
Red,108709,87267284306,1,87024816918,308700008,North,1,R819
Red,108709,87267284307,1,87024816927,308700008,North,1,R913
Red,108709,87267284308,1,87024816934,308700008,North,1,R823
Red,108706,87267283849,1,87024816854,308700008,North,1,R905
Red,108706,87267283850,1,87024816856,308700008,North,1,R803
Red,108706,87267283851,1,87024816853,308700008,North,1,R909
Red,108706,87267283852,1,87024816857,308700008,North,1,R805
Red,108706,87267283853,1,87024816849,308700008,North,1,R901
Red,108706,87267283854,1,87024816854,308700008,North,1,R902
Red,108706,87267283855,1,87024816856,308700008,North,1,R811
Red,108706,87267283856,1,87024816853,308700008,North,1,R812
Red,108706,87267283857,1,87024816857,308700008,North,1,R813
Red,108706,87267283858,1,87024816849,308700008,North,1,R907
Red,108706,87267283859,1,87024816854,308700008,North,1,R914
Red,108706,87267283860,1,87024816855,308700008,North,1,R920
Red,108706,87267283861,1,87024816856,308700008,North,1,R916
Red,108706,87267283862,1,87024816841,308700008,North,1,R908
Red,108706,87267283863,1,87024816850,308700008,North,1,R816
Red,108706,87267283864,1,87024816842,308700008,North,1,R810
Red,108706,87267283865,1,87024816844,308700008,North,1,R919
Red,108706,87267283866,1,87024816843,308700008,North,1,R812
Red,108706,87267283867,1,87024816839,308700008,North,1,R813
Red,108706,87267283868,1,87024816846,308700008,North,1,R914
Red,108706,87267283869,1,87024816840,308700008,North,1,R814
Red,108706,87267283870,1,87024816851,308700008,North,1,R922
Red,108706,87267283871,1,87024816841,308700008,North,1,R815
Red,108706,87267283872,1,87024816850,308700008,North,1,R923
Red,108706,87267283873,1,87024816842,308700008,North,1,R816
Red,108706,87267283874,1,87024816844,308700008,North,1,R917
Red,108706,87267283875,1,87024816849,308700008,North,1,R817
Red,108706,87267283876,1,87024816855,308700008,North,1,R911
Red,108706,87267283877,1,87024816846,308700008,North,1,R913
Red,108706,87267283878,1,87024816851,308700008,North,1,R921
Red,108706,87267283879,1,87024816850,308700008,North,1,R914
Red,108706,87267283880,1,87024816844,308700008,North,1,R936
Red,108706,87267283881,1,87024816855,308700008,North,1,R938
Red,108706,87267283882,1,87024816846,308700008,North,1,R824
Red,108706,87267283883,1,87024816851,308700008,North,1,R826
Red,108706,87267283884,1,87024816850,308700008,North,1,R820
Red,108706,87267283885,1,87024816844,308700008,North,1,R921
Red,108708,87267283722,1,87024816852,308700008,North,1,R826
